2,0050.TW,0051.TW,0052.TW,0053.TW,0054.TW,0055.TW,0056.TW,0057.TW,0061.TW,006203.TW,006204.TW,006205.TW,006206.TW,006207.TW,006208.TW,00625K.TW,00631L.TW,00632R.TW,00633L.TW,00634R.TW,00635U.TW,00636.TW,00636K.TW,00637L.TW,00638R.TW,00639.TW,00640L.TW,00641R.TW,00642U.TW,00643.TW,00643K.TW,00645.TW,00646.TW,00647L.TW,00648R.TW,00650L.TW,00651R.TW,00652.TW,00653L.TW,00654R.TW,00655L.TW,00656R.TW,00657.TW,00657K.TW,00660.TW,00661.TW,00662.TW,00663L.TW,00664R.TW,00665L.TW,00666R.TW,00668.TW,00668K.TW,00669R.TW,00670L.TW,00671R.TW,00673R.TW,00674R.TW,00675L.TW,00676R.TW,00677U.TW,00678.TW,00680L.TW,00681R.TW,00682U.TW,00683L.TW,00684R.TW,00685L.TW,00686R.TW,00688L.TW,00689R.TW,00690.TW,00692.TW,00693U.TW,00700.TW,00701.TW,00702.TW,00703.TW,00706L.TW,00707R.TW,00708L.TW,00709.TW,00710B.TW,00711B.TW,00712.TW,00713.TW,00714.TW,00715L.TW,00717.TW,008201.TW
006204.TW,0.9500952800018442,0.9297577735484872,0.749232007264518,0.9358412954132691,0.5934701981659511,0.8436767306074832,0.865017384429306,0.9509438679451427,0.760369678772639,0.9424792286290589,1.0,0.8127393887744763,0.8180369413320505,0.8271150707047518,0.9095445923544677,0.8127393887744763,0.9457889984076558,-0.9134706013242255,0.7561488642008699,-0.8232398825541755,0.43434390657468097,-0.2483834526190385,-0.2483834526190385,0.7498013698498631,-0.7657756552648902,0.8078837894043088,0.6201379980637169,-0.6803603318657486,0.07843081897814955,0.5725070987986248,0.5725070987986248,0.634410213486255,0.6807627692411088,0.642361675997655,-0.6763083157153157,0.78446096438719,-0.8112120413428877,0.7908497711349368,0.7573091325236881,-0.8043044623506251,0.7461788777063083,-0.795254917576807,-0.36438747257973747,-0.36438747257973747,0.23647977765422964,0.5205789410441336,0.6811058919702775,0.9205836751293617,-0.910396673194917,0.7740329616680509,-0.7850691265889614,-0.36261487007316906,-0.36261487007316906,-0.6656650750599019,0.6447476848638043,-0.6860788065857039,-0.4091823856963731,-0.5857049306525838,0.9167083518373755,-0.9055848262548533,-0.7237053393991628,0.894158373583352,0.053088785749801325,-0.46330622915034597,-0.8253143654579543,-0.8418637029715458,0.8307297573131887,0.9210968744282131,-0.9071814560150597,0.07323775492637151,-0.42898425930943795,0.9520430800323754,0.9211801367587285,0.12631471626935464,0.4178969018194395,0.49895201824390606,-0.1329508829804776,0.2852106340588524,0.2885886394297723,-0.24307576436213285,0.537399792123102,0.25039740552076595,-0.0302482031197727,-0.15064915741299237,-0.021225218909466766,0.7779373625964853,-0.2095351437361271,0.6229261133968262,-0.5119325374046536,0.7369485083472593
006205.TW,0.8753263561466885,0.9078347266228962,0.9035232276350291,0.7679651947989277,0.16608753846679086,0.911998319606006,0.5128067850536318,0.8979671788382019,0.9549760055477211,0.86630249943255,0.8127393887744763,1.0,0.9790044577322785,0.9823899411000456,0.703141287407972,1.0,0.9156176586047969,-0.9264770328674574,0.9802316215962052,-0.9662478363599466,0.4364308354886938,-0.6295053641762047,-0.6295053641762047,0.97821941403821,-0.961818154947705,0.9597268538092949,0.8839456247647192,-0.904577187447257,0.41484151355428034,0.848470904338366,0.848470904338366,0.8826944535380322,0.9060001155870064,0.8843736465132239,-0.8800939124998892,0.9396683232275459,-0.9301397904264974,0.920126125174748,0.8990567856947866,-0.9456281293775268,0.9761122363968779,-0.9685197409270022,-0.7188742160105515,-0.7188742160105515,0.33882783614018314,0.8320225805058498,0.8636779463363337,0.9306377750928138,-0.9286162071798865,0.9329595300940624,-0.9242754483108334,-0.7215517504201613,-0.7215517504201613,-0.8908623088886152,0.8354470244374599,-0.8597940568631678,-0.7239998552833828,-0.6711440797154421,0.9318186042844062,-0.929581589037932,-0.8815247346655761,0.7509169121445542,-0.06516482300757831,-0.4503153156233492,-0.8344269237699996,-0.8313809587370153,0.7404759548117597,0.9297870755740117,-0.930964658546631,-0.03539513050153059,-0.4133306039006844,0.8564645967171196,0.7468566943056503,0.019817197720449698,0.8687090414355545,0.559996707568493,0.3125832893032043,0.8727629574796432,-0.1854118554833713,-0.005168215692484497,0.08637576557945344,0.6549742674084271,-0.3433273359510198,-0.1107976268213515,-0.46298874197222634,0.5612854956623855,0.06436086584789136,0.3452432951323368,-0.13193472964238723,0.8216107970821193
006206.TW,0.8608977017106713,0.9121682115926687,0.915476657290109,0.7439596839153626,0.12953600752835057,0.9436476853020118,0.5383356915834542,0.9048386916463916,0.958058766717804,0.8560315493451667,0.8180369413320505,0.9790044577322785,1.0,0.9925794730610581,0.6824614129718556,0.9790044577322785,0.9240660706962762,-0.9483152526454374,0.9799996550901877,-0.9922649839181474,0.48377439557669333,-0.6402007560841473,-0.6402007560841473,0.9787850472787705,-0.984015303989573,0.9572653339050685,0.8681272538432888,-0.9076679227024642,0.4529827204488416,0.8173823677144413,0.8173823677144413,0.872679913552595,0.9213086390310848,0.9028606089847819,-0.9185272008897605,0.9698996691619671,-0.9691311869056944,0.9040089404351463,0.8803202959947585,-0.9535749622261225,0.9800236735078618,-0.989611838702242,-0.7351731617048209,-0.7351731617048209,0.2534194684702604,0.8198199161021409,0.9010743653597999,0.9430917958713914,-0.9509859311056845,0.9550082555584113,-0.9625670014994931,-0.7285170208210187,-0.7285170208210187,-0.9240320152278377,0.8788290382015077,-0.9058279930309914,-0.7547913213729771,-0.7338121014562694,0.9447851995302594,-0.9518409474366232,-0.8587021433996985,0.7558506058092657,-0.13025356745427474,-0.39911181245967114,-0.9038587313567845,-0.8976637884361771,0.8135938911179125,0.9428371909140306,-0.9525033519477506,-0.10549712112186077,-0.36867488817494715,0.8659240460947684,0.7103361413864919,0.01825636561309662,0.9372554480673403,0.7261895509492273,0.05888778896937732,0.9118794485015056,0.09227038536126891,-0.31110549910997476,0.2640491097221308,0.5096002649547812,-0.600574340096917,-0.3606898913748432,-0.6892932445691166,0.42787728981226353,-0.3582584450565443,0.5610328119010703,-0.4803585762856584,0.8520087136231947
006207.TW,0.8728038557091327,0.9315814660792543,0.9228993273442978,0.7658411009940459,0.14147230099314032,0.9404971845941256,0.5373454844931498,0.9117955831937458,0.9761826847214894,0.8678166221653012,0.8271150707047518,0.9823899411000456,0.9925794730610581,1.0,0.6931293300509686,0.9823899411000456,0.9306056470189591,-0.9536262159333677,0.9757539264383056,-0.9881286873261242,0.4800448527359651,-0.644302535930562,-0.644302535930562,0.9738483303911876,-0.9843821865421852,0.9820056685075891,0.8779211101925952,-0.911688808532785,0.44106530089719226,0.8417362967808552,0.8417362967808552,0.8815046472545508,0.9266903372260799,0.9031969848111232,-0.9135810465950569,0.9628797526236581,-0.9612150645125631,0.903373023849561,0.8733075677134677,-0.9477232008117625,0.9735511562739011,-0.9837625900126976,-0.7356251580237043,-0.7356251580237043,0.2688509018554793,0.8277255863496882,0.8957663507743888,0.9519452911553342,-0.9560694995798207,0.9447953772387364,-0.9529848120002087,-0.732482650243561,-0.732482650243561,-0.9230318158408684,0.8683460478390883,-0.8961005182578562,-0.7548547281569739,-0.7245543077035377,0.95318519895091,-0.9569877330806394,-0.8742457612665836,0.7759377408023937,-0.10505764966284878,-0.4242938582539516,-0.879993237912736,-0.8744525563691342,0.7795893721469316,0.9509126928284114,-0.9582054797565207,-0.07723893201016388,-0.39124239306426306,0.8705323220310436,0.7417816714351532,0.03434159556257673,0.925617134746653,0.6927438943448222,0.16909883590780167,0.940295766199346,-0.015605423642769506,-0.20259312368989632,0.18118047746522034,0.5966225421848733,-0.512181180349388,-0.2892557421394657,-0.6155055849495139,0.5531044931504775,-0.22007998391861633,0.5242516773058471,-0.3593518352724821,0.8396662109496273
006208.TW,0.9132960222241411,0.8248690632606783,0.6614730743137248,0.9569267554249378,0.7081994605506028,0.6891589084935413,0.8089034350244989,0.8803944845415224,0.6301013045225916,0.9036481817058097,0.9095445923544677,0.703141287407972,0.6824614129718556,0.6931293300509686,1.0,0.703141287407972,0.8644463627436638,-0.7980346026252017,0.6390209167374771,-0.6827089460385799,0.29009400894370296,-0.13414272506128425,-0.13414272506128425,0.6316296760716263,-0.624099242294913,0.6939550198940737,0.49820501500077646,-0.5529150161865976,-0.09301693856896671,0.4764008745554723,0.4764008745554723,0.516397118852493,0.5066589195365921,0.46146904068799616,-0.4950257565986685,0.6287109387553671,-0.6547813574482877,0.7089453307150038,0.6805361662488606,-0.6908172497207863,0.6248163142280193,-0.6621959227131473,-0.24453132586654597,-0.24453132586654597,0.2988336299149259,0.40938362950677915,0.5308497242027934,0.8107073119471038,-0.7930264511431142,0.6319251862653019,-0.6288070954726123,-0.26619213536579384,-0.26619213536579384,-0.4827977003542037,0.4843790566422923,-0.5286672210634981,-0.22637028939541987,-0.39678945643241464,0.8055126664293762,-0.7870583827755754,-0.6060365653807195,0.7767666502734524,0.12321626067971671,-0.44556765356861633,-0.6508540422434329,-0.671152716313908,0.6703526308671565,0.8115468651463307,-0.7873292302139744,0.1456116781285969,-0.40986422109975357,0.9078252989529118,0.9437758752657142,0.18511505601682116,0.1953226331093797,0.16584317100901466,-0.04757115694880074,0.09644162157983943,0.08648367742543764,-0.016408637746256727,0.303981426920907,0.10521455049012889,0.1775128252608348,0.024164645554113604,0.08988244658003948,0.7095410333100112,0.06513698287272426,0.11676759955488267,-0.28724311160497135,0.6275718024163875
00625K.TW,0.8753263561466885,0.9078347266228962,0.9035232276350291,0.7679651947989277,0.16608753846679086,0.911998319606006,0.5128067850536318,0.8979671788382019,0.9549760055477211,0.86630249943255,0.8127393887744763,1.0,0.9790044577322785,0.9823899411000456,0.703141287407972,1.0,0.9156176586047969,-0.9264770328674574,0.9802316215962052,-0.9662478363599466,0.4364308354886938,-0.6295053641762047,-0.6295053641762047,0.97821941403821,-0.961818154947705,0.9597268538092949,0.8839456247647192,-0.904577187447257,0.41484151355428034,0.848470904338366,0.848470904338366,0.8826944535380322,0.9060001155870064,0.8843736465132239,-0.8800939124998892,0.9396683232275459,-0.9301397904264974,0.920126125174748,0.8990567856947866,-0.9456281293775268,0.9761122363968779,-0.9685197409270022,-0.7188742160105515,-0.7188742160105515,0.33882783614018314,0.8320225805058498,0.8636779463363337,0.9306377750928138,-0.9286162071798865,0.9329595300940624,-0.9242754483108334,-0.7215517504201613,-0.7215517504201613,-0.8908623088886152,0.8354470244374599,-0.8597940568631678,-0.7239998552833828,-0.6711440797154421,0.9318186042844062,-0.929581589037932,-0.8815247346655761,0.7509169121445542,-0.06516482300757831,-0.4503153156233492,-0.8344269237699996,-0.8313809587370153,0.7404759548117597,0.9297870755740117,-0.930964658546631,-0.03539513050153059,-0.4133306039006844,0.8564645967171196,0.7468566943056503,0.019817197720449698,0.8687090414355545,0.559996707568493,0.3125832893032043,0.8727629574796432,-0.1854118554833713,-0.005168215692484497,0.08637576557945344,0.6549742674084271,-0.3433273359510198,-0.1107976268213515,-0.46298874197222634,0.5612854956623855,0.06436086584789136,0.3452432951323368,-0.13193472964238723,0.8216107970821193
00631L.TW,0.9709042201952522,0.9671391518639813,0.8950536153261421,0.905966488468777,0.38016438436133315,0.9380579903972863,0.7209515790327193,0.9924129847243184,0.8918970750418698,0.9684924207672039,0.9457889984076558,0.9156176586047969,0.9240660706962762,0.9306056470189591,0.8644463627436638,0.9156176586047969,1.0,-0.9876159354219768,0.8905678396630143,-0.9351333544308226,0.4288151920891501,-0.4978713544190722,-0.4978713544190722,0.8874748842988921,-0.9059491836347313,0.9199679654849577,0.7882204830673221,-0.8428678013596979,0.2933857989392576,0.7371927943431354,0.7371927943431354,0.8028116922879011,0.8431934783582228,0.815532009904757,-0.844444603552284,0.9157560616548523,-0.9284766877781216,0.8761351004212735,0.8497312588558195,-0.9184324746065149,0.8870045635921441,-0.9218592447456971,-0.5975232894591382,-0.5975232894591382,0.2929354109303329,0.7280698204954987,0.8515439946316083,0.9928839422810584,-0.986461905281943,0.8985331310458186,-0.912035513184281,-0.6064769207674935,-0.6064769207674935,-0.8374611505890468,0.8222551657464093,-0.8533432472137785,-0.6145457747846298,-0.6584645570530807,0.9918816797118285,-0.9848090197133306,-0.8309481731731674,0.8307134843731738,-0.07796522641385717,-0.4151245142837793,-0.8816314257042203,-0.8860147228274893,0.8247620410017868,0.9931985363099549,-0.985392004463199,-0.05497383086347027,-0.3831490597430207,0.9749083531355677,0.8999469767212791,0.11800171567760318,0.8379365330718437,0.7698959482359257,-0.05321406947902247,0.7980559681190406,0.22581775251592223,-0.333808271262355,0.35873742907967393,0.42030260948608894,-0.4297455138887068,-0.3948800913278315,-0.48606016714242944,0.8603125730574857,-0.2628339190278386,0.5613282839475338,-0.4955201830204949,0.8225151107127855
00632R.TW,-0.9341649390540401,-0.9717419614863106,-0.9258569744715243,-0.8563902338203125,-0.2701945759972611,-0.9612711151359492,-0.661219428333161,-0.9765293202558165,-0.9260481025373211,-0.9367529902777374,-0.9134706013242255,-0.9264770328674574,-0.9483152526454374,-0.9536262159333677,-0.7980346026252017,-0.9264770328674574,-0.9876159354219768,1.0,-0.9084576603133336,0.9666011340077472,-0.44061528838658237,0.5797026800537305,0.5797026800537305,-0.906137477049883,0.9437886438048201,-0.9445584562385354,-0.8185795655303659,0.8807347666732707,-0.36465678159805603,-0.774796494565999,-0.774796494565999,-0.8342206930919531,-0.8873375572579266,-0.8566817032285973,0.896699718586253,-0.9462761445041942,0.9662969332937006,-0.8673971086998539,-0.8338341277861658,0.9320744021949346,-0.9072713476166854,0.9537480660874466,0.6726531902176983,0.6726531902176983,-0.24484939460337501,-0.7670669347474403,-0.8969723333749816,-0.9951221614110499,0.9997727226944363,-0.9136277964800327,0.9470208050734502,0.67754234805351,0.67754234805351,0.8941751393927675,-0.8687472724058425,0.905209947352591,0.6909734474723187,0.6991375514676726,-0.9950816514706597,0.9994697446011099,0.8501428280011244,-0.8075790066368749,0.12821949235713856,0.39333486266033757,0.9142526128598768,0.9149211396855218,-0.8348370449852263,-0.9954055204663137,0.9990878922954343,0.10381434077520238,0.3631583671536112,-0.9482811265622499,-0.8252603766543152,-0.10563683200554157,-0.8805113429631232,-0.8314283064077772,0.1375723730671335,-0.8962633952729928,-0.32078635837703057,0.4777015751609478,-0.29768541005499455,-0.34221408371001427,0.6231116110336502,0.5553956585246937,0.6721586030974903,-0.7475515933491986,0.48914335016360844,-0.6763250814972726,0.6154296855339905,-0.846118859767549
00633L.TW,0.8476752106636144,0.8702103900047415,0.9008884421411789,0.7051821423643589,0.07791616827743796,0.9073078493887187,0.4404009923323697,0.8647398526857071,0.9570705333406768,0.8369607128336891,0.7561488642008699,0.9802316215962052,0.9799996550901877,0.9757539264383056,0.6390209167374771,0.9802316215962052,0.8905678396630143,-0.9084576603133336,1.0,-0.9686924523120196,0.4050167701636939,-0.682125266417049,-0.682125266417049,0.9998537854725141,-0.9742928321571385,0.9492095127503309,0.924852220864313,-0.9393052008711721,0.4637608928945073,0.8526674026874219,0.8526674026874219,0.9232022668629742,0.9357023437054958,0.9245364545078615,-0.9123127683115375,0.9530473632542493,-0.9367963765655575,0.9224089868608785,0.9136747733214239,-0.9569161051100411,0.9991461596669281,-0.9804594161269684,-0.7603170953068215,-0.7603170953068215,0.3800149293039065,0.8902694268698333,0.8933968246443312,0.9116196571225205,-0.9115189608850244,0.941080867768964,-0.9294409137024864,-0.7634581626457959,-0.7634581626457959,-0.9204081386280156,0.8689359682686838,-0.8860479910614809,-0.748380462643139,-0.6624983449576057,0.9139316832948948,-0.9128626174235852,-0.9011820056574067,0.6981004122663452,-0.08580284490627033,-0.432490493575188,-0.8274162115899178,-0.8166410864038155,0.7195973186625009,0.9114030143961168,-0.9139544051873248,-0.05981299660094781,-0.40295345917220987,0.8158089671805795,0.6576859970982423,-0.040836671371520396,0.8711976500656708,0.5714502792258321,0.32838383092078827,0.8947949592547996,-0.19943030890356328,-0.016594763067763675,0.04773392475745954,0.654978473094805,-0.4046018420606815,-0.13015368938687247,-0.5052200489193166,0.46716105832402427,0.037972824090321884,0.34661226605468287,-0.07713157455414994,0.8303339929221273
00634R.TW,-0.866028838847135,-0.9250353697760783,-0.9359169655025258,-0.7531102416025787,-0.11483540195849444,-0.9539408410697736,-0.5346401192070631,-0.9157822199006814,-0.9628572525667668,-0.8649645316875253,-0.8232398825541755,-0.9662478363599466,-0.9922649839181474,-0.9881286873261242,-0.6827089460385799,-0.9662478363599466,-0.9351333544308226,0.9666011340077472,-0.9686924523120196,1.0,-0.4600182313930419,0.6668656873829443,0.6668656873829443,-0.9677070060605582,0.9901114261636234,-0.9631316571333808,-0.8727736086162093,0.9226514985584429,-0.45449217061147834,-0.8218917698218714,-0.8218917698218714,-0.8822541166855021,-0.9344448861679857,-0.9129334621394352,0.9400782455412794,-0.9758072072007309,0.985321919349087,-0.8923531321460109,-0.8646565482995043,0.9576918787432969,-0.9697200818498808,0.9961448130784816,0.7570887962064763,0.7570887962064763,-0.24305626838524197,-0.8330424134653411,-0.9276747534419866,-0.9562920958851134,0.9685681671584369,-0.946172196016906,0.9721235567605633,0.7527715134941846,0.7527715134941846,0.9437095068043215,-0.9032052615840173,0.9344779659027063,0.7680022762478891,0.7320586544124594,-0.9580325154334104,0.9699281543089348,0.8717022583776596,-0.7491811549992368,0.14998285409167741,0.3917819385574459,0.9188626768099456,0.9122949224948124,-0.8199949589542274,-0.9567510212759025,0.9690796894460918,0.1250118949115507,0.3621245041746104,-0.873905712212845,-0.6964643908633784,-0.03752587634170338,-0.92995628267395,-0.7594314783716373,-0.002062749875355335,-0.9491435497042868,-0.15472344597048535,0.38823850479684546,-0.17400268983031497,-0.4362592425518993,0.6896362684730765,0.47411690387710836,0.7650492940655572,-0.42963002497045427,0.5066778210379166,-0.6673719702658871,0.6156351068001819,-0.8600392070010747
00635U.TW,0.32627970485363245,0.4800449595508038,0.3548095091815405,0.31533016577139855,0.05718420238456329,0.4496393751409883,0.3725542716701835,0.4043058623404537,0.4180682939075641,0.3252732909528788,0.43434390657468097,0.4364308354886938,0.48377439557669333,0.4800448527359651,0.29009400894370296,0.4364308354886938,0.4288151920891501,-0.44061528838658237,0.4050167701636939,-0.4600182313930419,1.0,-0.1781228549306287,-0.1781228549306287,0.40403348022929664,-0.4377356280577055,0.4512942891122999,0.23571058436768327,-0.26193111203751035,0.43494149686723493,0.21717826932819076,0.21717826932819076,0.22351773777800965,0.33098556938509865,0.3776199096686518,-0.4145691935193371,0.5177751548213152,-0.4862565338002876,0.36578080550142844,0.3425512045754282,-0.38457123871445353,0.41591674814985985,-0.4154741027565552,-0.2577429068576309,-0.2577429068576309,-0.19157811342572095,0.16087560866430417,0.3934299859258374,0.4632069302778945,-0.4441999733204124,0.5518644414014525,-0.5350817714215328,-0.23894506970311744,-0.23894506970311744,-0.3989982836644072,0.44239148307273896,-0.4276886034689346,-0.4875266965771533,-0.9142226611117376,0.46512658151150166,-0.44642667508879935,-0.19747809510561373,0.3530842100944191,-0.10649860978268234,-0.13856792814936617,-0.5483311695292223,-0.5589661294625332,0.5551891229410015,0.45836924960213915,-0.4527976579359569,-0.11140394849854081,-0.14720963584685526,0.43847639319943904,0.5039327772741502,-0.17986682313119307,0.4194838206627394,0.5738646903786064,-0.4747729993467039,0.21702543038220215,0.6119827602225486,-0.5958403689224862,0.986683993744667,-0.030852600503864108,-0.3590394918513985,-0.33062355850200825,-0.3213014704721216,0.4214858694493275,-0.6582950562236879,0.766608073631248,-0.7801438343356187,0.35031927678406416
00636.TW,-0.3725976510184091,-0.5010235908988643,-0.7383511470464257,-0.23493420633022208,0.5083381992187139,-0.6149597665694102,0.1294224619256192,-0.46865356396195146,-0.7211931402823212,-0.40078821739795506,-0.2483834526190385,-0.6295053641762047,-0.6402007560841473,-0.644302535930562,-0.13414272506128425,-0.6295053641762047,-0.4978713544190722,0.5797026800537305,-0.682125266417049,0.6668656873829443,-0.1781228549306287,1.0,1.0,-0.688753729443664,0.7305134062991628,-0.6728665017294352,-0.7474803314703334,0.7626456618553972,-0.7224144169931651,-0.7699559928938299,-0.7699559928938299,-0.7529231799481848,-0.7714093414271228,-0.7675784137858572,0.7781525396394454,-0.6934901958856734,0.6786876245323072,-0.5179165262383114,-0.5046005736163108,0.631207427505906,-0.6954922439544942,0.6950020852408104,0.9870310678181333,0.9870310678181333,-0.1685129118325974,-0.806248806573514,-0.7664169002555445,-0.5636770645557658,0.5853827617793066,-0.6538731687093524,0.6934004493602702,0.9641579004258055,0.9641579004258055,0.8012718185901373,-0.7670104716197452,0.7728551976347352,0.8355670333248555,0.47239785419199315,-0.57126514438548,0.5956500836221091,0.6195192538743688,-0.15439852365958023,0.42101218081099295,0.010904525087463882,0.492355214210214,0.47152450209713115,-0.2914652771111009,-0.5647845004529429,0.5921673049111768,0.3950443828291378,-0.00782774395907753,-0.3927286639485242,-0.23616639762722325,-0.029288928168659117,-0.6040172682355096,-0.3645062165371992,-0.08592816035965628,-0.7199632834502052,0.07295490397387623,0.11839214140458726,0.3232726606603345,-0.21234189636462,0.5431188500362772,0.378906460195487,0.6303724905844,-0.062061727767061786,0.08764098131542916,0.6875625307328643,-0.6526961622411187,-0.5421168452035661
00636K.TW,-0.3725976510184091,-0.5010235908988643,-0.7383511470464257,-0.23493420633022208,0.5083381992187139,-0.6149597665694102,0.1294224619256192,-0.46865356396195146,-0.7211931402823212,-0.40078821739795506,-0.2483834526190385,-0.6295053641762047,-0.6402007560841473,-0.644302535930562,-0.13414272506128425,-0.6295053641762047,-0.4978713544190722,0.5797026800537305,-0.682125266417049,0.6668656873829443,-0.1781228549306287,1.0,1.0,-0.688753729443664,0.7305134062991628,-0.6728665017294352,-0.7474803314703334,0.7626456618553972,-0.7224144169931651,-0.7699559928938299,-0.7699559928938299,-0.7529231799481848,-0.7714093414271228,-0.7675784137858572,0.7781525396394454,-0.6934901958856734,0.6786876245323072,-0.5179165262383114,-0.5046005736163108,0.631207427505906,-0.6954922439544942,0.6950020852408104,0.9870310678181333,0.9870310678181333,-0.1685129118325974,-0.806248806573514,-0.7664169002555445,-0.5636770645557658,0.5853827617793066,-0.6538731687093524,0.6934004493602702,0.9641579004258055,0.9641579004258055,0.8012718185901373,-0.7670104716197452,0.7728551976347352,0.8355670333248555,0.47239785419199315,-0.57126514438548,0.5956500836221091,0.6195192538743688,-0.15439852365958023,0.42101218081099295,0.010904525087463882,0.492355214210214,0.47152450209713115,-0.2914652771111009,-0.5647845004529429,0.5921673049111768,0.3950443828291378,-0.00782774395907753,-0.3927286639485242,-0.23616639762722325,-0.029288928168659117,-0.6040172682355096,-0.3645062165371992,-0.08592816035965628,-0.7199632834502052,0.07295490397387623,0.11839214140458726,0.3232726606603345,-0.21234189636462,0.5431188500362772,0.378906460195487,0.6303724905844,-0.062061727767061786,0.08764098131542916,0.6875625307328643,-0.6526961622411187,-0.5421168452035661
00637L.TW,0.8429332356944099,0.8656051262185106,0.9007430885685055,0.6976835032431083,0.06670796333661633,0.906928901844068,0.4328427789387147,0.8611739053860163,0.9562499667502181,0.8326535474635947,0.7498013698498631,0.97821941403821,0.9787850472787705,0.9738483303911876,0.6316296760716263,0.97821941403821,0.8874748842988921,-0.906137477049883,0.9998537854725141,-0.9677070060605582,0.40403348022929664,-0.688753729443664,-0.688753729443664,1.0,-0.9746222286536207,0.947022924992382,0.9268760307754752,-0.940971320639643,0.4733521219603222,0.8533887591156176,0.8533887591156176,0.9253734274649146,0.9378520945860659,0.9279218125623647,-0.915471893682845,0.9539730276351306,-0.9368130133431776,0.9202724460902404,0.9125882107285709,-0.9563401470863312,0.9995445901556079,-0.9800892211176803,-0.7657161548040137,-0.7657161548040137,0.3794527972575437,0.8942872162441676,0.8961610804063938,0.9093061183062098,-0.9092852802702763,0.942214510081754,-0.930320478633885,-0.7690952593597499,-0.7690952593597499,-0.9232780814475413,0.872778277736864,-0.888898052797267,-0.7535333367903825,-0.6636356837161905,0.9117641353993706,-0.9107412289577752,-0.8998355349686851,0.6909612826316046,-0.093473995147046,-0.4254529505026276,-0.8264907875407216,-0.815125147553305,0.7172623448306945,0.9091876653939123,-0.9118617761288381,-0.0678431047098589,-0.39644645913709853,0.8115501901285547,0.6496962145101673,-0.043493347213816196,0.8735892438334232,0.5785241951856831,0.3196047717066675,0.8982200752758361,-0.19116771184687825,-0.026793678792943657,0.04985840740138473,0.6486630804055089,-0.4174247880424265,-0.14202089045599842,-0.5155633827689586,0.46412890503008974,0.02532008646701708,0.3599961700404049,-0.08874506481979096,0.8295102880714661
00638R.TW,-0.8282621198558752,-0.8937846731802621,-0.942547739241656,-0.6971110883750956,-0.018278327203981717,-0.9435230663454393,-0.46026451235273946,-0.8836538332272355,-0.9793322211749174,-0.8319735062936331,-0.7657756552648902,-0.961818154947705,-0.984015303989573,-0.9843821865421852,-0.624099242294913,-0.961818154947705,-0.9059491836347313,0.9437886438048201,-0.9742928321571385,0.9901114261636234,-0.4377356280577055,0.7305134062991628,0.7305134062991628,-0.9746222286536207,1.0,-0.9673695880171023,-0.9001332074371058,0.9387845699483748,-0.5308417004632396,-0.8581171695866263,-0.8581171695866263,-0.909133675730982,-0.9583986300914648,-0.9405078673076308,0.9575132853792389,-0.9738245866992974,0.973308211979513,-0.8811988449367026,-0.8552367591626732,0.9486644540460645,-0.9769680281902351,0.992362279527997,0.8098913483278064,0.8098913483278064,-0.24780237871425514,-0.8755583299519709,-0.9411286069794765,-0.9357890211541227,0.9467858229689262,-0.9479390701575796,0.9680708267967176,0.8079136519246903,0.8079136519246903,0.9636345289207543,-0.919250431246955,0.9430276017077044,0.8160988460844198,0.7223089173908103,-0.9383589842471183,0.9487782362823407,0.870155035995759,-0.70914465158724,0.19737341475300238,0.34774976503158633,0.8801751615007836,0.8682535164942099,-0.7600161757494149,-0.9360955696322784,0.9494485149935932,0.1702430812876659,0.3184286003250502,-0.8335445269468121,-0.6576053486217562,-0.04919262716578777,-0.9029969072648691,-0.6970890757060534,-0.07342057011363319,-0.9500700511664499,-0.060338099412598614,0.30361938191783466,-0.06940814168433834,-0.4670820543925985,0.6544878516524183,0.4319072692621011,0.7368294559120676,-0.4220568021313565,0.43928687346963463,-0.6519907942090425,0.5313453207315351,-0.841864632502991
